ANO_ADESAO;COD_ESC;CODSIT;DEPADM;NOMEDEP;CODREG;CHAVE;CDREDE;COD_DIR;DE;DRE;CODDIST;DISTR;CODMUN;MUN;TIPOESC;DESCRICAO_TIPO_ESCOLA;COD_UNID_ADM;CODESCMEC;CODESC;NOMESC;ENDESC;NUMESC;COMPLEND;BAIESC;CODCEP;COMPCEP;DDD;FONE1;FONE2;EMAIL;ZONA;DESCRICAO_ZONA;DS_LONGITUDE;DS_LATITUDE;CARGA_HORARIA
2014;20692;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;491;SAO JOAO DA BOA VISTA;639;SAO JOAO DA BOA VISTA;8;EE;43193;35020692;20692;CRISTIANO OSORIO DE OLIVEIRA CORONEL;DOUTOR OSCAR PIRAJA MARTINS;90;AVENIDA;JARDIM SANTO ANDRE;13874;000;19;36222247;36331416;E020692A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,7895;-21,9679;9 HORAS
2021;20709;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;491;SAO JOAO DA BOA VISTA;639;SAO JOAO DA BOA VISTA;8;EE;43192;35020709;20709;DOMINGOS THEODORO DE OLIVEIRA AZEVEDO;PROFESSOR FRANCISCO A MARTINS JUNIOR;SN;RUA;VILA LOYOLA;13870;617;19;36223416;36331278;E020709A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,7902984619141;-21,980899810791;9 HORAS
2016;45913;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;491;SAO JOAO DA BOA VISTA;639;SAO JOAO DA BOA VISTA;8;EE;58744;35045913;45913;VIRGILIO MARCONDES DE CASTRO PROFESSOR;ANTONIETA T A ASSUMPCAO;80;RUA;NUCLEO DURVAL NICOLAU ETAPA 1;13872;409;19;36223773;36232837;E045913A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,8133010864258;-21,9776000976563;9 HORAS
2025;19112;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;498;SAO JOSE DO RIO PARDO;646;SAO JOSE DO RIO PARDO;8;EE;42985;35019112;19112;CANDIDO RODRIGUES DOUTOR;PRACA BARAO DO RIO BRANCO;141;;CENTRO;13720;089;19;36083365;36085233;E019112A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,8897438049316;-21,5992679595947;9 HORAS
2022;921701;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;498;SAO JOSE DO RIO PARDO;646;SAO JOSE DO RIO PARDO;8;EE;20071;35921701;921701;CONJUNTO HABITACIONAL NATAL MERLI;RUA DOMINGOS RIOLLI;178;;CONJUNTO HABITACIONAL NATAL MERLI;13725;744;19;36083022;;E921701A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,905933380127;-21,5804309844971;9 HORAS
2022;19136;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;498;SAO JOSE DO RIO PARDO;646;SAO JOSE DO RIO PARDO;8;EE;42991;35019136;19136;JORGE LUIZ ABICHABKI PROFESSOR;RUA XV DE AGOSTO;200;;JARDIM NOVA BELMONTE;13720;188;19;36084331;36085585;E019136A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,897518157959;-21,6068706512451;9 HORAS
2021;900473;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;498;SAO JOSE DO RIO PARDO;646;SAO JOSE DO RIO PARDO;8;EE;64125;35900473;900473;LAUDELINA DE OLIVEIRA POURRAT PROFESSORA;RUA JOSE CALSONI;50;;VALE DO REDENTOR II;13725;652;19;36084716;36087111;E900473A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,9052619934082;-21,5832691192627;9 HORAS
2022;19159;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;498;SAO JOSE DO RIO PARDO;646;SAO JOSE DO RIO PARDO;8;EE;42986;35019159;19159;TARQUINIO COBRA OLYNTHO;PRACA CAPITAO MARIO RODRIGUES;1;;CENTRO;13720;069;19;36085150;;E019159A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,8890800476074;-21,5931053161621;9 HORAS
2021;49487;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;532;TAMBAU;680;TAMBAU;8;EE;62471;35049487;49487;CARMEN MENDES CARVALHO PROFESSORA;RUA TAIO;131;RUA;CONJUNTO HABITACIONAL PADRE DONIZETTI;13711;402;19;36732000;;E049487A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,2604331970215;-21,6983776092529;9 HORAS
2016;19057;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;563;VARGEM GRANDE DO SUL;711;VARGEM GRANDE DO SUL;8;EE;43214;35019057;19057;ALEXANDRE FLEMING;CAPITAO FRANCISCO RIBEIRO DA COSTA;240;RUA;CENTRO;13880;000;19;36411163;36415016;E019057A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,8889007568359;-21,8339004516602;9 HORAS
2022;19033;1;1;ESTADUAL - SE;2;20413;20413;76;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;563;VARGEM GRANDE DO SUL;711;VARGEM GRANDE DO SUL;8;EE;43213;35019033;19033;GILBERTO GIRALDI;MATO GROSSO;150;ESCOLA;JARDIM BELA VISTA;13880;000;19;36411856;36414788;E019033A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,9009399414063;-21,8233604431152;9 HORAS
2022;23358;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;83;BURITIZAL;231;BURITIZAL;8;EE;43488;35023358;23358;FRANCISCO RIBEIRO SOARES JUNIOR;RIO DE JANEIRO;517;RUA;CENTRO;14570;000;16;37511294;;E023358A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,7102317810059;-20,1936073303223;9 HORAS
2021;23310;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;177;GUARA;325;GUARA;8;EE;43517;35023310;23310;RONDON MARECHAL;JOAQUIM DE PAULA E SILVA;315;RUA;BELA VISTA;14580;000;16;38311379;38313413;E023310A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,824161529541;-20,4209995269775;9 HORAS
2022;23231;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;201;IGARAPAVA;349;IGARAPAVA;8;EE;43531;35023231;23231;MARTINHO SYLVIO BIZUTTI PROFESSOR;JOAQUINA ANGELICA FERREIRA;210;AVENIDA;SANTA RITA DO PARAISO;14540;000;16;31721621;31725330;E023231A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,7480812072754;-20,0448799133301;9 HORAS
2022;23218;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;297;MIGUELOPOLIS;445;MIGUELOPOLIS;8;EE;43563;35023218;23218;WILLIAN AMIN DOUTOR;LEOPOLDO CARLOS DE OLIVEIRA;353;AVENIDA;VILA NOVA;14530;000;16;38351602;38353065;E023218A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,0240783691406;-20,1811008453369;9 HORAS
2022;24806;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;319;MORRO AGUDO;467;MORRO AGUDO;8;EE;43571;35024806;24806;MANOEL MARTINS;SETE DE SETEMBRO;1725;;VILA BIAGIO;14640;069;16;38511467;38513013;E024806A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,0534248352051;-20,7285747528076;7 HORAS
2022;900709;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;319;MORRO AGUDO;467;MORRO AGUDO;8;EE;64170;35900709;900709;NEUSA OKANO MIZUNO PROFESSORA;RIO DE JANEIRO;838;;HUMBERTO TEODORO DE CASTRO;14642;120;16;38511599;38513017;E900709A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,049430847168;-20,7276935577393;9 HORAS
2022;24659;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;336;NUPORANGA;484;NUPORANGA;8;EE;43574;35024659;24659;MARIA CAROLINA DE LIMA DONA;BERNARDINO PEREIRA DA SILVA;509;RUA;CENTRO;14670;063;16;38471158;38471869;E024659A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,7528305053711;-20,7326107025146;9 HORAS
2023;24648;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;449;SALES OLIVEIRA;597;SALES OLIVEIRA;8;EE;43608;35024648;24648;GETULIO LIMA CAPITAO;VEREADOR OMAR ROCHA;174;;CENTRO;14660;000;16;38521490;38522085;E024648A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,8393402099609;-20,7737808227539;7 HORAS
2022;912098;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;494;SAO JOAQUIM DA BARRA;642;SAO JOAQUIM DA BARRA;8;EE;80505;35912098;912098;EDDA CARDOZO DE SOUZA MARCUSSI;JOAQUIM CANDIDO PAULA;500;;JOAO PAULO II;14600;000;16;38117069;38117071;E912098A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,875919342041;-20,6008491516113;7 HORAS
2022;24703;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;494;SAO JOAQUIM DA BARRA;642;SAO JOAQUIM DA BARRA;8;EE;43299;35024703;24703;GENOVEVA PINHEIRO VIEIRA DE VITTA PROFESSORA;RIO GRANDE DO NORTE;1697;RUA;CENTRO;14600;000;16;38180471;38182277;E024703A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,8642997741699;-20,5876998901367;7 HORAS
2022;24715;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;494;SAO JOAQUIM DA BARRA;642;SAO JOAQUIM DA BARRA;8;EE;43301;35024715;24715;MANOEL GOUVEIA DE LIMA;ESPIRITO SANTO;599;RUA;BAIXADA;14600;000;16;38181970;38182561;E024715A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,8549385070801;-20,5756797790527;9 HORAS
2022;24685;1;1;ESTADUAL - SE;2;20510;20510;77;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;494;SAO JOAQUIM DA BARRA;642;SAO JOAQUIM DA BARRA;8;EE;43297;35024685;24685;SYLVIO TORQUATO JUNQUEIRA;MAGINO DINIZ JUNQUEIRA;295;RUA;CENTRO;14600;000;16;38180478;38182343;E024685A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,8578681945801;-20,5800094604492;9 HORAS
2022;28861;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;114;CEDRAL;262;CEDRAL;8;EE;44071;35028861;28861;CARMO TURANO VOLUNTARIO;FELICIO BOTTINO;707;RUA;CENTRO;15895;000;17;32661555;;E028861A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,2661018371582;-20,9048194885254;9 HORAS
2025;27972;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;194;IBIRA;342;IBIRA;8;EE;44083;35027972;27972;JOAO PEDRO FERRAZ;CORONEL JONAS GONCALVES GONZAGA;1553;RUA;CENTRO;15860;000;17;35511214;35511240;E027972A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,2346687316895;-21,0843391418457;9 HORAS
2022;27819;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;198;ICEM;346;ICEM;8;EE;44086;35027819;27819;JOAO RIBEIRO DA SILVEIRA;ISAAC ALVES FERREIRA;450;RUA;CENTRO;15460;000;17;32822208;;E027819A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,1949005126953;-20,3444004058838;9 HORAS
2022;28897;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;304;MIRASSOLANDIA;452;MIRASSOLANDIA;8;EE;44110;35028897;28897;JOAQUIM MENDES PEQUITO;ANTONIO BATISTA RODRIGUES;345;;CENTRO;15145;000;17;32631120;32631320;E028897A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,464900970459;-20,6151504516602;7 HORAS
2022;27777;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;342;ORINDIUVA;490;ORINDIUVA;8;EE;44125;35027777;27777;ANTONIO MARIN;JOSE NUNES DOS SANTOS;SN;AVENIDA;CENTRO;15480;000;17;38161208;;E027777A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3529510498047;-20,1882095336914;9 HORAS
2021;27728;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;350;PALESTINA;498;PALESTINA;8;EE;44127;35027728;27728;BENTO FERRAZ DOUTOR;DOUTOR ADHEMAR DE BARROS;55;RUA;CENTRO;15470;000;17;32931230;32931799;E027728A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,4349594116211;-20,3879909515381;9 HORAS
2022;28502;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;408;POTIRENDABA;556;POTIRENDABA;8;EE;44151;35028502;28502;ACHILES MALVEZZI;PEDRO GARCIA DIAS;340;RUA;CENTRO;15105;000;17;32491814;;E028502A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3820991516113;-21,0426006317139;9 HORAS
2012;28794;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43874;35028794;28794;AMIRA HOMSI CHALELLA PROFESSORA;LUIZ FIGUEIREDO FILHO;1273;RUA;VILA NOSSA SENHORA DO BONFIM;15084;180;17;32271524;32275699;E028794A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3770294189453;-20,8319396972656;9 HORAS
2020;28548;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;44277;35028548;28548;BADY BASSIT DEPUTADO;VINTE E CINCO DE JANEIRO;638;AVENIDA;VILA ANCHIETA;15050;130;17;32246485;32248366;E028548A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3707008361816;-20,7959003448486;9 HORAS
2012;28915;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43871;35028915;28915;JAMIL KHAUAN PROFESSOR;VALPARAISO;SN;RUA;ROSEIRAL;15070;150;17;32246891;32252934;E028915A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3609504699707;-20,8150997161865;9 HORAS
2023;28903;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43889;35028903;28903;JUSTINO JERRY FARIA PROFESSOR;IPIRANGA;3078;RUA;SANTOS DUMONT;15020;040;17;32351624;32352801;E028903A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3988075256348;-20,8139343261719;7 HORAS
2014;28782;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43881;35028782;28782;LEME CARDEAL;INDEPENDENCIA;SN;RUA;CENTRO;15010;110;17;32336472;32354283;E028782A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,384838104248;-20,8157901763916;9 HORAS
2021;43047;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;57380;35043047;43047;LEONOR DA SILVA CARRAMONA PROFESSORA;FLORINDA CAPALBO DE PACE;SN;RUA;JARDIM VITORIA REGIA;15075;170;17;32245776;32256299;E043047A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3518714904785;-20,8208293914795;9 HORAS
2023;43059;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;57379;35043059;43059;MARIA GALANTE NORA PROFESSORA;ANTONIO PEREIRA DA SILVA;1145;AVENIDA;JARDIM RESIDENCIAL VETORASSO;15041;010;17;32361269;32364366;E043059A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,4178199768066;-20,7962303161621;7 HORAS
2022;28678;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43887;35028678;28678;NAIR SANTOS CUNHA PROFESSORA;ANTONIO LOPES DOS SANTOS;500;RUA;VILA TONINHO;15077;200;17;32381279;32382466;E028678A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3399887084961;-20,8478870391846;9 HORAS
2022;921221;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;18382;35921221;921221;OCTACILIO ALVES DE ALMEIDA PROFESSOR;RICARDO RAMIREZ GIMENESI;2001;RUA;CONJUNTO HABITACIONAL SAO JOSE DO  RIO  PRETO I;15052;050;17;32245818;32248371;E921221A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3628196716309;-20,7645893096924;9 HORAS
2021;28599;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43870;35028599;28599;OSCAR SALGADO BUENO PROFESSOR;OROZIMBO MIGUEL DE ABREU;SN;RUA;VILA DINIZ;15013;170;17;32346680;32347542;E028599A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3665809631348;-20,8172702789307;9 HORAS
2020;28712;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43869;35028712;28712;PIO X;MARECHAL DEODORO;4181;RUA;VILA SANTA CRUZ;15014;060;17;32326279;32343265;E028712A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,373779296875;-20,8202247619629;9 HORAS
2022;28733;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43883;35028733;28733;VICTOR BRITTO BASTOS PROFESSOR;JOSE NOGUEIRA DE CARVALHO;304;RUA;VILA MACENO;15060;100;17;32246941;32249411;E028733A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3717994689941;-20,8031005859375;9 HORAS
2014;28848;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;43868;35028848;28848;VOLUNTARIOS DE 32;JORGE TIBIRICA;1335;RUA;PARQUE INDUSTRIAL;15025;060;17;32121745;32123202;E028848A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3918418884277;-20,8002300262451;9 HORAS
2014;44180;1;1;ESTADUAL - SE;2;20710;20710;78;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;499;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;8;EE;59315;35044180;44180;YVETE GABRIEL ATIQUE PROFESSORA;VOTUPORANGA;3225;RUA;ELDORADO;15043;040;17;32364622;32367924;E044180A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,4040107727051;-20,7882995605469;9 HORAS
2025;13596;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;803;EUGENIO DE MELO;645;SAO JOSE DOS CAMPOS;8;EE;41661;35013596;13596;PEDRO MASCARENHAS DOUTOR;AMBROSIO MOLINA;306;RUA;EUGENIO DE MELLO;12247;000;12;39051361;39051862;E013596A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,7854881286621;-23,1408405303955;9 HORAS
2025;13572;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;41670;35013572;13572;ANA CANDIDA DE BARROS MOLINA PROFESSORA;SAIGIRO NAKAMURA;300;PREDIO;VILA INDUSTRIAL;12220;280;12;39027356;39051899;E013572A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,8594093322754;-23,1802005767822;9 HORAS
2022;917254;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;89687;35917254;917254;EDGAR MELLO MATTOS DE CASTRO ENGENHEIRO;IMPERADOR;701;ESTRADA;CAMPO DOS ALEMAES;12239;148;12;39661272;39661799;E917254A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,9038696289063;-23,2726001739502;9 HORAS
2022;23462;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;41683;35023462;23462;ESTEVAM FERRI PROFESSOR;CANTIDIO MIRAGAIA;100;RUA;MONTE CASTELO;12215;110;12;39411766;;E985259A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,8746795654297;-23,1831493377686;9 HORAS
2022;13602;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;41681;35013602;13602;EUCLIDES BUENO MIRAGAIA;DOS TAMOIOS;470;RODOVIA;VILA NAIR;12231;590;12;39210167;;E013602A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,8800010681152;-23,2182006835938;9 HORAS
2013;13936;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;51036;35013936;13936;FRANCISCO PEREIRA DA SILVA PROFESSOR;UIRAPURU;131;PRACA;VILA TATETUBA;12220;190;12;39295572;;E013936A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,8539009094238;-23,1832504272461;9 HORAS
2013;13523;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;41671;35013523;13523;ILZA IRMA MOELLER COPPIO PROFESSORA;JAGUARI;362;RUA;VILA SINHA;12212;659;12;39213121;39217820;E013523A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,9057083129883;-23,1565494537354;9 HORAS
2018;35373;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;46388;35035373;35373;JOAQUIM ANDRADE MEIRELLES PROFESSOR;MARANDUBA;SN;RUA;JARDIM SATELITE;12230;680;12;39330993;;E035373A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,8819694519043;-23,2329692840576;9 HORAS
2021;911392;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;79314;35911392;911392;JOAQUIM DE MOURA CANDELARIA PROFESSOR;JOSEFA ALBUQUERQUE DOS SANTOS;831;RUA;CIDADE MORUMBI;12236;670;12;39311908;39316128;E911392A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,9093208312988;-23,2566509246826;9 HORAS
2022;912712;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;80797;35912712;912712;JOSE ANTONIO COUTINHO CONDINO PROFESSOR;A;1477;RUA;JARDIM SANTA HERMINIA;12226;838;12;39071806;;E912712A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,7791900634766;-23,2108192443848;9 HORAS
2022;922018;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;20102;35922018;922018;MARCIA HELENA BARBOSA LINO PROFESSORA;JOSE RODRIGUES SALGADO;150;RUA;CAMPO DOS ALEMAES;12239;670;12;39661357;39661699;E922018A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,8904991149902;-23,2695999145508;9 HORAS
2014;35361;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;46390;35035361;35361;MARIA DOLORES VERISSIMO MADUREIRA PROFESSORA;SERRA DO RONCADOR;310;RUA;JARDIM ANHEMBI;12235;240;12;39312849;39314645;E035361A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,8992691040039;-23,2245807647705;9 HORAS
2014;42328;1;1;ESTADUAL - SE;2;20205;20205;79;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;497;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;8;EE;57315;35042328;42328;NELSON DO NASCIMENTO MONTEIRO PROFESSOR;HERMENEGILDO SCARENSI;91;PARQUE INDUSTRIAL;CONJUNTO RESIDENCIAL TRINTA E UM DE MARCO;12237;750;12;39315844;;E042328A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,9177398681641;-23,2476100921631;9 HORAS
