ANO_ADESAO;COD_ESC;CODSIT;DEPADM;NOMEDEP;CODREG;CHAVE;CDREDE;COD_DIR;DE;DRE;CODDIST;DISTR;CODMUN;MUN;TIPOESC;DESCRICAO_TIPO_ESCOLA;COD_UNID_ADM;CODESCMEC;CODESC;NOMESC;ENDESC;NUMESC;COMPLEND;BAIESC;CODCEP;COMPCEP;DDD;FONE1;FONE2;EMAIL;ZONA;DESCRICAO_ZONA;DS_LONGITUDE;DS_LATITUDE;CARGA_HORARIA
2014;462792;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;131;CRAVINHOS;279;CRAVINHOS;8;EE;97189;35462792;462792;BAIRRO FRANCISCO CASTILHO;NERIO BISUTTI;143;RUA;FRANCISCO CASTILHO;14140;0;16;39518488;NULL;E462792A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,75738907;-21,33128929;9 HORAS
2022;24016;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;790;BONFIM PAULISTA;582;RIBEIRAO PRETO;8;EE;43258;35024016;24016;FRANCISCO DA CUNHA JUNQUEIRA DOUTOR;JAIR COSTA;SN;RUA;CENTRO;14110;0;16;39720009;39722678;E024016A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,82247925;-21,26561928;9 HORAS
2022;23826;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;43250;35023826;23826;BARROS CONEGO;DOUTOR FRANCISCO JUNQUEIRA;726;AVENIDA;CENTRO;14010;30;16;36256736;36365848;E023826A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,80561829;-21,17358971;7 HORAS
2021;905811;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;70816;35905811;905811;BAUDILIO BIAGI;STELLA VERGINIO DOS SANTOS SIMIONATO;190;RUA;ADELINO SIMIONI;14071;230;16;36380177;36384898;E905811A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,80136108;-21,11413956;9 HORAS
2021;24090;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;43278;35024090;24090;CID DE OLIVEIRA LEITE PROFESSOR;ITARARE;608;RUA;JARDIM PAULISTA;14090;70;16;36180211;36249975;E024090A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,79249954;-21,17804909;7 HORAS
2020;24065;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;43267;35024065;24065;EUGENIA VILHENA DE MORAIS PROFESSORA;ABILIO SAMPAIO;900;RUA;VILA VIRGINIA;14030;420;16;36202323;36370113;E024065A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,82648087;-21,18954086;9 HORAS
2020;37151;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;46445;35037151;37151;GERALDO CORREIA DE CARVALHO DOUTOR;ITAGUACU;869;RUA;IPIRANGA;14060;30;16;36157416;36222728;E037151A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,81703949;-21,15088081;9 HORAS
2022;900072;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;63031;35900072;900072;IRENE DIAS RIBEIRO PROFESSORA;DOUTOR ANTONIO SYLVIO CUNHA BUENO;205;RUA;GERALDO CORREIA DE CARVALHO;14061;380;16;36156116;36220844;E900072A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,8127594;-21,1239109;7 HORAS
2022;23875;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;43269;35023875;23875;JOSE LIMA PEDREIRA DE FREITAS PROFESSORA;VISCONDE DE INHOMIRIN;830;RUA;VILA VIRGINIA;14030;490;16;36200381;36218008;E023875A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,83237839;-21,18608093;9 HORAS
2018;44659;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;59131;35044659;44659;OSCAR DE MOURA LACERDA PROFESSOR DOUTOR;MAGID SIMAO TRAD;230;AVENIDA;ADELINO SIMIONI;14071;10;16;36380238;36382979;E044659A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,79537964;-21,11708069;9 HORAS
2022;435065;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;93883;35435065;435065;PROFESSOR PAULO CESAR CARNIEL GIOVANNETTI;SENADOR TEOTONIO VILELLA;1950;AVENIDA;JARDIM PAIVA II;14056;772;16;36300787;36303285;E435065A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,84682846;-21,15446091;9 HORAS
2021;576487;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;98330;35576487;576487;PROFESSORA NAIR GUILHERMINA PINHEIRO NOGUEIRA – NAIRZINHA;ORESTES LOPES DE CAMARGO;1180;AVENIDA;JARDIM JOQUEI CLUBE;14078;580;16;36158056;36158060;E576487A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,76099014;-21,15245056;9 HORAS
2019;412181;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;92602;35412181;412181;PROFESSORA SUELI TEREZINHA DANHONE;GREGORIO PEREIRA;50;RUA;JARDIM ORESTES LOPES DE CAMARGO;14066;440;16;36154861;36155031;E412181A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,82986069;-21,12210083;9 HORAS
2022;42882;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;57364;35042882;42882;ROMUALDO MONTEIRO DE BARROS PROFESSOR;BOLIVIA;300;RUA;VILA MARIANA;14075;250;16;36158137;36268779;E042882A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,796875;-21,14476204;9 HORAS
2017;24077;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;43272;35024077;24077;SEBASTIAO FERNANDES PALMA PROFESSOR;CASEMIRO DE ABREU;595;RUA;VILA SEIXAS;14020;60;16;36252975;36353167;E024077A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,80279922;-21,18888092;9 HORAS
2021;576499;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;98331;35576499;576499;VEREADOR JOSE VELLONI;JOSE FRANCISCO DA SILVA;SN;RUA;JARDIM MONTE CARLO;14031;866;16;39045456;39045457;E576499A@EDUCACAO.SP.GOV.BR ;1;URBANA;-47,85663986;-21,20384979;9 HORAS
2021;907873;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;434;RIBEIRAO PRETO;582;RIBEIRAO PRETO;8;EE;73436;35907873;907873;VICENTE TEODORO DE SOUZA PROFESSOR;JORGE DE LIMA;660;RUA;JARDIM MARIA GORETTI;14030;320;16;36218111;36371844;E907873A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,8325386;-21,19364929;9 HORAS
2023;48458;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;474;SANTA ROSA DE VITERBO;622;SANTA ROSA DE VITERBO;8;EE;61027;35048458;48458;SALUSTIANO LEMOS;JOSE GARCIA DE ABREU;1;RUA;LILIANA URTIAGA ANDREAZZA;14270;0;16;39541504;39541712;E048458A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,38384628;-21,49244118;9 HORAS
2021;24302;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;474;SANTA ROSA DE VITERBO;622;SANTA ROSA DE VITERBO;8;EE;43286;35024302;24302;TEOFILO SIQUEIRA;RIO BRANCO;135;RUA;CENTRO;14270;0;16;39541704;39541711;E024302A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,36185074;-21,47838974;9 HORAS
2023;24375;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;508;SAO SIMAO;656;SAO SIMAO;8;EE;43619;35024375;24375;AGENOR MEDEIROS PROFESSOR;JOSE SILVEIRA;954;RUA;BENTO QUIRINO;14200;0;16;39841112;39842505;E024375A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,58216858;-21,45442963;9 HORAS
2022;24235;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;508;SAO SIMAO;656;SAO SIMAO;8;EE;43618;35024235;24235;SIMAO DA SILVA;DA MATRIZ;469;NULL;CENTRO;14200;0;16;39841166;39842762;E024235A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,55208969;-21,48027039;9 HORAS
2021;24259;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;508;SAO SIMAO;656;SAO SIMAO;8;EE;43621;35024259;24259;VIRGILIO GARCIA CAPITAO;SANTA RITA;665;NULL;CENTRO;14200;0;16;39841152;39841396;E024259A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,55709076;-21,48368073;7 HORAS
2022;24296;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;513;SERRA AZUL;661;SERRA AZUL;8;EE;43622;35024296;24296;FRANCISCO FERREIRA DE FREITAS;PADRE SOARES;5;RUA;CENTRO;14230;0;16;39821299;39821468;E024296A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,56594467;-21,3127594;7 HORAS
2022;85397;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;513;SERRA AZUL;661;SERRA AZUL;8;EE;27759;35085397;85397;SERRA AZUL;EGYDIO FIDENCIO ZANIRATO;237;RUA;JARDIM MONTE AZUL;14230;0;16;39821377;39821381;E085397A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,56900024;-21,30900574;7 HORAS
2022;350643;1;1;ESTADUAL - SE;2;20507;20507;70;RIBEIRAO PRETO;RIBEIRAO PRETO;515;SERRANA;663;SERRANA;8;EE;91991;35350643;350643;NEUSA MARIA DO BEM PROFESSORA;BENEDITO CARLOS DOS SANTOS;87;RUA;JARDIM DAS ROSAS II;14150;0;16;39871518;39877670;E350643A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,60536957;-21,20834923;7 HORAS
2022;32165;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;92;CAIUA;240;CAIUA;8;EE;44684;35032165;32165;JOSE SANCHES POSTIGO DEPUTADO;OSVALDO CRUZ;592;AVENIDA;CENTRO;19450;0;18;32781131;NULL;E032165A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,98822021;-21,83334923;9 HORAS
2019;904211;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;92;CAIUA;240;CAIUA;36;ÁREA DE ASSENTAMENTO;69341;35904211;904211;PROJETO LAGOA SAO PAULO;TEREZINHA ALMEIDA DOS SANTOS;1005;;AGROVILA 3;19450;0;18;57042909;NULL;E904211A@EDUCACAO.SP.GOV.BR;2;RURAL;-51,95598984;-21,67424011;9 HORAS
2015;32220;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;44693;35032220;32220;18 DE JUNHO;PARANA;544;RUA;CENTRO;19470;0;18;32810401;32812057;E032220A@EDUCACAO.SP.GOV.BR;1;URBANA;-52,10800934;-21,76872063;9 HORAS
2022;911203;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;79295;35911203;911203;ADELINO CHUBA GUIMARO PROFESSOR;ARACAJU;35;40;JARDIM REAL;19470;0;18;32814680;997652993;E911203A@EDUCACAO.SP.GOV.BR;1;URBANA;-52,12609863;-21,78875923;9 HORAS
2022;32232;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;44687;35032232;32232;ANTONIO DE CARVALHO LEITAO PROFESSOR;FLORIANOPOLIS;1419;RUA;VILA SANTA ROSA;19470;0;18;32812279;32817324;E032232A@EDUCACAO.SP.GOV.BR;1;URBANA;-52,11101913;-21,75963974;7 HORAS
2020;32335;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;44689;35032335;32335;CONSUELO FERNANDES DE MAGALHAES CASTRO DONA;DOUTOR MIGUEL COUTINHO;12;43;VILA CRUZEIRO SUL;19470;0;18;32811835;32817109;E032335A@EDUCACAO.SP.GOV.BR;1;URBANA;-52,11473083;-21,7645092;9 HORAS
2016;32311;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;44688;35032311;32311;JACINTO DE OLIVEIRA CAMPOS PROFESSOR;RECIFE;9;43;VILA PARANA;19470;0;18;32810417;32812414;E032311A@EDUCACAO.SP.GOV.BR;1;URBANA;-52,11294937;-21,7656002;9 HORAS
2022;911215;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;79296;35911215;911215;JOAQUIM RODRIGUES FILHO PROFESSOR;ANTONIO VENANCIO LOPES;2053;RUA;VILA ESPERANCA;19470;0;18;32816699;32817120;E911215A@EDUCACAO.SP.GOV.BR;1;URBANA;-52,12097168;-21,76354027;9 HORAS
2022;191536;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;27964;35191536;191536;MARINA AMARANTE RIBEIRO VASQUES SANCHES PROFESSORA;GONCALO MIRANDA;1344;RUA;JARDIM REAL;19470;0;18;32812066;32818828;E191536A@EDUCACAO.SP.GOV.BR;1;URBANA;-52,12585831;-21,78800964;7 HORAS
2022;900941;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;64156;35900941;900941;MERCIA MARIA PRETTI SOARES PROFESSORA;JOAO PESSOA;24;44;JARDIM REAL;19470;0;18;32811566;32817058;E900941A@EDUCACAO.SP.GOV.BR;1;URBANA;-52,11943817;-21,77965927;9 HORAS
2022;32268;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;413;PRESIDENTE EPITACIO;561;PRESIDENTE EPITACIO;8;EE;44692;35032268;32268;SHIGUETOSHI YOSHIHARA;NISHIRO SHIGUEMATSU;2;44;CAMPINAL;19470;0;18;32871160;NULL;E032268A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,98008728;-21,57120323;9 HORAS
2019;32256;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;415;PRESIDENTE VENCESLAU;563;PRESIDENTE VENCESLAU;8;EE;44699;35032256;32256;ALFREDO MARCONDES CABRAL;ANITA GARIBALDI;572;NULL;CENTRO;19400;77;18;32710403;32713188;E032256A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,84405899;-21,87974358;9 HORAS
2021;32189;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;415;PRESIDENTE VENCESLAU;563;PRESIDENTE VENCESLAU;8;EE;44694;35032189;32189;ANTONIO MARINHO DE CARVALHO FILHO;EUCLIDES DA CUNHA;32;AVENIDA;CENTRO;19400;57;18;32713055;32717036;E032189A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,84209824;-21,87072945;7 HORAS
2014;922663;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;415;PRESIDENTE VENCESLAU;563;PRESIDENTE VENCESLAU;8;EE;21393;35922663;922663;HIROSHI SHIRASSU SHIRUCA PROFESSOR;MONTEIRO LOBATO;459;;VILA POPULAR;19405;24;18;32717739;32721670;E922663A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,83781815;-21,87739944;9 HORAS
2021;32924;1;1;ESTADUAL - SE;2;20908;20908;71;SANTO ANASTACIO;SANTO ANASTACIO;477;SANTO ANASTACIO;625;SANTO ANASTACIO;8;EE;44785;35032924;32924;OSWALDO RANAZZI PROFESSOR;OSVALDO CRUZ;1300;AVENIDA;CENTRO;19360;0;18;32631013;32633116;E032924A@EDUCACO.SP.GOV.BR;1;URBANA;-51,64350128;-21,97287941;9 HORAS
2022;923370;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;22719;35923370;923370;16 DE JULHO;GENERAL OLIMPIO MOURAO FILHO;SN;RUA;CENTREVILLE;9120;160;11;44580662;49782677;E923370A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,49420166;-23,67853928;9 HORAS
2021;8576;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41044;35008576;8576;ADAMASTOR DE CARVALHO PROFESSOR;UTINGA;1100;AVENIDA;UTINGA;9220;611;11;49761588;NULL;E008576A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,53520966;-23,62719917;9 HORAS
2022;8229;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41047;35008229;8229;AGNALDO SEBASTIAO VIEIRA PADRE;UBATUBA;SN;RUA;VILA GUIOMAR;9090;450;11;44386300;49920973;E008229A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,54710007;-23,66010094;9 HORAS
2022;902007;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;64064;35902007;902007;ATILLIO TOGNATO;PASCOAL PEDUTO;10;RUA;JARDIM ALVORADA;9180;100;11;44536536;44557054;E902007A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,52455902;-23,69755936;9 HORAS
2021;900175;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;63899;35900175;900175;BENERALDO DE TOLEDO PIZA PROFESSOR;MARTINICA;200;RUA;PARQUE CAPUAVA;9271;110;11;44720433;49759045;E900175A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,49222946;-23,64409065;9 HORAS
2020;8148;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41069;35008148;8148;CARLOS DE CAMPOS DOUTOR;ONZE DE AGOSTO;SN;RUA;VILA AMERICA;9110;170;11;44586048;NULL;E008148A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,50671005;-23,67020988;9 HORAS
2015;8624;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41064;35008624;8624;CARLOS GARCIA DOUTOR;SIDNEI;760;RUA;UTINGA;9230;0;11;44615679;NULL;E008624A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,52946091;-23,62155914;9 HORAS
2019;8059;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41082;35008059;8059;CELSO GAMA DOUTOR;ASSUNCAO;SN;AVENIDA;VILA ASSUNCAO;9030;520;11;44365035;44381616;E008059A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,52690125;-23,67270088;9 HORAS
2014;8102;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41098;35008102;8102;CRISTINA FITTIPALDI PROFESSORA;GUARANI;237;RUA;VILA VALPARAISO;9060;440;11;44322614;44383433;E008102A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,54740143;-23,6651001;9 HORAS
2012;29178;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;95282;35029178;29178;EDUCADOR PEDRO CIA;DO PEDROSO;SN;ESTRADA;PARQUE MIAMI;9133;0;11;44559820;44559971;E029178A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,49403;-23,74165916;9 HORAS
2020;8709;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41073;35008709;8709;ESTHER MEDINA PROFESSORA;CABO VERDE;386;RUA;VILA LUCINDA;9241;200;11;44793235;49759007;E008709A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,51388168;-23,63054085;9 HORAS
2022;8734;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41075;35008734;8734;FELICIO LAURITO DOUTOR;ARIZONA;113;RUA;PARQUE ORATORIO;9250;450;11;44725242;NULL;E008734A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,51119995;-23,62649918;9 HORAS
2020;907170;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;72909;35907170;907170;GABRIEL GONCALVES PROFESSOR;CIRO MONTEIRO;SN;RUA;VILA CAMILOPOLIS;9230;300;11;44631177;49979608;E907170A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,5239563;-23,61557579;9 HORAS
2022;8345;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41061;35008345;8345;HOMERO THON;PEDRO AMERICO;1705;AVENIDA;VILA GUARANI;9110;560;11;44582652;44582677;E008345A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,49748993;-23,67040062;9 HORAS
2022;8618;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41052;35008618;8618;JOAQUIM DA FONSECA SARAIVA;ALEMANHA;591;RUA;PARQUE DAS NACOES;9240;0;11;49976294;NULL;E008618A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,52820969;-23,63397026;9 HORAS
2021;8679;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41087;35008679;8679;JOAQUIM LUCIO CARDOSO FILHO;SAQUAREMA;145;RUA;JARDIM ALZIRA FRANCO;9271;570;11;44725777;49759025;E008679A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,49945068;-23,64888;9 HORAS
2022;42006;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;57263;35042006;42006;JUAREZ TAVORA MARECHAL;FIGUEIRAS;2491;RUA;CAMPESTRE;9080;371;11;44217064;NULL;E042006A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,54737091;-23,63707924;9 HORAS
2022;8412;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41106;35008412;8412;LOUIS JOSEPH LEBRET PADRE;LONDRINA;328;RUA;VILA BELA VISTA;9181;160;11;44530666;44555567;E008412A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,52528;-23,68652916;9 HORAS
2022;8138;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41102;35008138;8138;LUIZ MARTINS;JOSE DANGELO;SN;RUA;JARDIM BOM PASTOR;9051;90;11;44256681;44265792;E008138A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,55224991;-23,67832947;9 HORAS
2013;8291;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41078;35008291;8291;MANOEL GRANDINI CASQUEL DOUTOR;HORTENCIAS;1617;RUA;JARDIM DO ESTADIO;9175;500;11;44514242;44554899;E008291A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,51649857;-23,68980026;9 HORAS
2020;8175;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41099;35008175;8175;NADIR LESSA TOGNINI PROFESSORA;IBIACEMA;143;RUA;VILA FLORESTA;9051;560;11;44255106;44265694;E008175A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,54980087;-23,67320061;9 HORAS
2014;8461;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41086;35008461;8461;NAGIB MIGUEL ELCHMER PROFESSOR;MASSARANDUBA;190;RUA;PARQUE JOAO RAMALHO;9290;110;11;44724229;49759029;E008461A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,50659943;-23,6487999;9 HORAS
2022;8631;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41091;35008631;8631;NELSON CARDIM DE BRITO PROFESSOR;INDONESIA;726;RUA;PARQUE CAPUAVA;9270;570;11;44722685;49759030;E008631A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,49259949;-23,63899994;9 HORAS
2022;8312;1;1;ESTADUAL - SE;1;10603;10603;72;SANTO ANDRE;SANTO ANDRE;478;SANTO ANDRE;626;SANTO ANDRE;8;EE;41043;35008312;8312;ORDANIA JANONE CRESPO PROFESSORA;COMENDADOR ANTONIO BENVENUTO BATAGLIA;143;RUA;SANTA MARIA;9070;60;11;44217333;49915561;E008312A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,55289841;-23,64819908;9 HORAS
